NONMMUT000001.2 	NONHSAT212998.1
NONMMUT081496.1 	NONHSAT092952.2
NONMMUT081497.1 	NONHSAT137947.2
NONMMUT081498.1 	NONHSAT103883.2
NONMMUT081499.1 	NONHSAT115458.2
NONMMUT081500.1 	NONHSAT232127.1
NONMMUT081501.1 	NONHSAT187693.1
NONMMUT081502.1 	NONHSAT243266.1
NONMMUT081503.1 	NONHSAT198788.1
NONMMUT081504.1 	NONHSAT082317.2
NONMMUT081505.1 	NONHSAT130994.2
NONMMUT081506.1 	NONHSAT178697.1
NONMMUT081507.1 	NONHSAT130994.2
NONMMUT081508.1 	NONHSAT098265.2
NONMMUT081509.1 	NONHSAT240468.1
NONMMUT081510.1 	NONHSAT001162.2
NONMMUT081511.1 	NONHSAT219213.1
NONMMUT081512.1 	NONHSAT210549.1
NONMMUT081514.1 	NONHSAT230673.1
NONMMUT081515.1 	NONHSAT150114.1
NONMMUT081517.1 	NONHSAT203607.1
NONMMUT081518.1 	NONHSAT042324.2
NONMMUT081519.1 	NONHSAT158331.1
NONMMUT081520.1 	NONHSAT217358.1
NONMMUT081521.1 	NONHSAT080125.2
NONMMUT081522.1 	NONHSAT205673.1
NONMMUT081523.1 	NONHSAT144804.2
NONMMUT081524.1 	NONHSAT178294.1
NONMMUT081525.1 	NONHSAT162434.1
NONMMUT081526.1 	NONHSAT256042.1
NONMMUT081527.1 	NONHSAT013427.2
NONMMUT081528.1 	NONHSAT077942.2
NONMMUT081529.1 	NONHSAT033296.2
NONMMUT081530.1 	NONHSAT242537.1
NONMMUT081531.1 	NONHSAT151711.1
NONMMUT081532.1 	NONHSAT234709.1
NONMMUT081533.1 	NONHSAT000543.2
NONMMUT081535.1 	NONHSAT149366.1
NONMMUT081536.1 	NONHSAT142281.2
NONMMUT081537.1 	NONHSAT031595.2
NONMMUT081538.1 	NONHSAT031595.2
NONMMUT081539.1 	NONHSAT077793.2
NONMMUT081540.1 	NONHSAT148809.1
NONMMUT081541.1 	NONHSAT236881.1
NONMMUT081542.1 	NONHSAT233150.1
NONMMUT081543.1 	NONHSAT073145.2
NONMMUT081544.1 	NONHSAT033762.2
NONMMUT081545.1 	NONHSAT233114.1
NONMMUT081546.1 	NONHSAT153082.1
NONMMUT081547.1 	NONHSAT252949.1
NONMMUT081548.1 	NONHSAT223997.1
NONMMUT081550.1 	NONHSAT216401.1
NONMMUT081551.1 	NONHSAT247731.1
NONMMUT081552.1 	NONHSAT145665.2
NONMMUT081554.1 	NONHSAT165779.1
NONMMUT081555.1 	NONHSAT251825.1
NONMMUT081556.1 	NONHSAT097974.2
NONMMUT081557.1 	NONHSAT172498.1
NONMMUT081560.1 	NONHSAT245711.1
NONMMUT081561.1 	NONHSAT228954.1
NONMMUT081562.1 	NONHSAT208206.1
NONMMUT081563.1 	NONHSAT193045.1
NONMMUT081564.1 	NONHSAT133828.2
NONMMUT081565.1 	NONHSAT242126.1
NONMMUT081566.1 	NONHSAT251629.1
NONMMUT081567.1 	NONHSAT211148.1
NONMMUT081569.1 	NONHSAT115351.2
NONMMUT081571.1 	NONHSAT187664.1
NONMMUT081573.1 	NONHSAT214987.1
NONMMUT081574.1 	NONHSAT252151.1
NONMMUT081575.1 	NONHSAT240533.1
NONMMUT081576.1 	NONHSAT115319.2
NONMMUT081577.1 	NONHSAT021250.2
NONMMUT081578.1 	NONHSAT200033.1
NONMMUT081579.1 	NONHSAT200033.1
NONMMUT081580.1 	NONHSAT208160.1
NONMMUT081581.1 	NONHSAT170433.1
NONMMUT081582.1 	NONHSAT230193.1
NONMMUT081583.1 	NONHSAT137588.2
NONMMUT081584.1 	NONHSAT137588.2
NONMMUT081585.1 	NONHSAT208140.1
NONMMUT081586.1 	NONHSAT234724.1
NONMMUT081588.1 	NONHSAT243266.1
NONMMUT081593.1 	NONHSAT094351.2
NONMMUT081597.1 	NONHSAT115248.2
NONMMUT081599.1 	NONHSAT245679.1
NONMMUT081600.1 	NONHSAT007824.2
NONMMUT081601.1 	NONHSAT224025.1
NONMMUT081602.1 	NONHSAT092201.2
NONMMUT081604.1 	NONHSAT223086.1
NONMMUT081605.1 	NONHSAT242413.1
NONMMUT081606.1 	NONHSAT202209.1
NONMMUT081608.1 	NONHSAT122783.2
NONMMUT081609.1 	NONHSAT122783.2
NONMMUT081610.1 	NONHSAT196292.1
NONMMUT081611.1 	NONHSAT093063.2
NONMMUT081612.1 	NONHSAT206968.1
NONMMUT081614.1 	NONHSAT180015.1
NONMMUT081615.1 	NONHSAT047017.2
NONMMUT081616.1 	NONHSAT228528.1
NONMMUT081617.1 	NONHSAT254306.1
NONMMUT081618.1 	NONHSAT106455.2
NONMMUT081619.1 	NONHSAT247961.1
NONMMUT081620.1 	NONHSAT170855.1
NONMMUT081621.1 	NONHSAT144230.2
NONMMUT081622.1 	NONHSAT222723.1
NONMMUT081624.1 	NONHSAT075839.2
NONMMUT081625.1 	NONHSAT244379.1
NONMMUT081626.1 	NONHSAT158094.1
NONMMUT081627.1 	NONHSAT243285.1
NONMMUT081628.1 	NONHSAT099901.2
NONMMUT081629.1 	NONHSAT115196.2
NONMMUT081630.1 	NONHSAT115181.2
NONMMUT081631.1 	NONHSAT249139.1
NONMMUT081632.1 	NONHSAT114055.2
NONMMUT081633.1 	NONHSAT234918.1
NONMMUT081635.1 	NONHSAT166068.1
NONMMUT081636.1 	NONHSAT208092.1
NONMMUT081638.1 	NONHSAT208089.1
NONMMUT081639.1 	NONHSAT144078.2
NONMMUT081640.1 	NONHSAT090263.2
NONMMUT081641.1 	NONHSAT208084.1
NONMMUT081642.1 	NONHSAT130993.2
NONMMUT081644.1 	NONHSAT208083.1
NONMMUT081646.1 	NONHSAT156653.1
NONMMUT081647.1 	NONHSAT211711.1
NONMMUT081648.1 	NONHSAT208079.1
NONMMUT081650.1 	NONHSAT164433.1
NONMMUT081651.1 	NONHSAT118271.2
NONMMUT081652.1 	NONHSAT228568.1
NONMMUT081653.1 	NONHSAT115062.2
NONMMUT081654.1 	NONHSAT251526.1
NONMMUT081655.1 	NONHSAT231686.1
NONMMUT081656.1 	NONHSAT159388.1
NONMMUT081657.1 	NONHSAT094275.2
NONMMUT081658.1 	NONHSAT234469.1
NONMMUT081659.1 	NONHSAT006807.2
NONMMUT081660.1 	NONHSAT130457.2
NONMMUT081661.1 	NONHSAT205137.1
NONMMUT081662.1 	NONHSAT251523.1
NONMMUT081663.1 	NONHSAT252894.1
NONMMUT081664.1 	NONHSAT255529.1
NONMMUT081665.1 	NONHSAT240051.1
NONMMUT081666.1 	NONHSAT223854.1
NONMMUT081667.1 	NONHSAT095973.2
NONMMUT081668.1 	NONHSAT073145.2
NONMMUT081670.1 	NONHSAT239259.1
NONMMUT081671.1 	NONHSAT015165.2
NONMMUT081675.1 	NONHSAT144367.2
NONMMUT081676.1 	NONHSAT066852.2
NONMMUT081677.1 	NONHSAT025381.2
NONMMUT081678.1 	NONHSAT068494.2
NONMMUT081679.1 	NONHSAT246152.1
NONMMUT081681.1 	NONHSAT003165.2
NONMMUT081682.1 	NONHSAT160004.1
NONMMUT081683.1 	NONHSAT257156.1
NONMMUT081684.1 	NONHSAT083403.2
NONMMUT081685.1 	NONHSAT218079.1
NONMMUT081687.1 	NONHSAT225206.1
NONMMUT081688.1 	NONHSAT243266.1
NONMMUT081689.1 	NONHSAT240002.1
NONMMUT081691.1 	NONHSAT138049.2
NONMMUT081695.1 	NONHSAT035594.2
NONMMUT081696.1 	NONHSAT244990.1
NONMMUT081697.1 	NONHSAT237208.1
NONMMUT081699.1 	NONHSAT208034.1
NONMMUT081700.1 	NONHSAT198154.1
NONMMUT081701.1 	NONHSAT227604.1
NONMMUT081702.1 	NONHSAT040294.2
NONMMUT081703.1 	NONHSAT241107.1
NONMMUT081704.1 	NONHSAT017162.2
NONMMUT081705.1 	NONHSAT082995.2
NONMMUT081706.1 	NONHSAT239843.1
NONMMUT081707.1 	NONHSAT036174.2
NONMMUT081708.1 	NONHSAT258202.1
NONMMUT081709.1 	NONHSAT248663.1
NONMMUT081710.1 	NONHSAT124956.2
NONMMUT081712.1 	NONHSAT258324.1
NONMMUT081713.1 	NONHSAT208034.1
NONMMUT081714.1 	NONHSAT082317.2
NONMMUT081715.1 	NONHSAT233118.1
NONMMUT081716.1 	NONHSAT233118.1
NONMMUT081718.1 	NONHSAT077629.2
NONMMUT081719.1 	NONHSAT236881.1
NONMMUT081720.1 	NONHSAT183547.1
NONMMUT081722.1 	NONHSAT212530.1
NONMMUT081724.1 	NONHSAT179268.1
NONMMUT081725.1 	NONHSAT099966.2
NONMMUT081726.1 	NONHSAT082317.2
NONMMUT081727.1 	NONHSAT152705.1
NONMMUT081728.1 	NONHSAT152705.1
NONMMUT081730.1 	NONHSAT208028.1
NONMMUT081731.1 	NONHSAT208028.1
NONMMUT081732.1 	NONHSAT245936.1
NONMMUT081733.1 	NONHSAT227727.1
NONMMUT081734.1 	NONHSAT222318.1
NONMMUT081735.1 	NONHSAT012566.2
NONMMUT081736.1 	NONHSAT211144.1
NONMMUT081737.1 	NONHSAT211144.1
NONMMUT081738.1 	NONHSAT211144.1
NONMMUT081739.1 	NONHSAT011597.2
NONMMUT081740.1 	NONHSAT222421.1
NONMMUT081742.1 	NONHSAT115551.2
NONMMUT081743.1 	NONHSAT150228.1
NONMMUT081744.1 	NONHSAT252503.1
NONMMUT081749.1 	NONHSAT003473.2
NONMMUT081750.1 	NONHSAT178908.1
NONMMUT081751.1 	NONHSAT153554.1
NONMMUT081752.1 	NONHSAT154762.1
NONMMUT081753.1 	NONHSAT031595.2
NONMMUT081754.1 	NONHSAT178900.1
NONMMUT081755.1 	NONHSAT031595.2
NONMMUT081756.1 	NONHSAT239484.1
NONMMUT081757.1 	NONHSAT003328.2
NONMMUT081758.1 	NONHSAT196708.1
NONMMUT081759.1 	NONHSAT235871.1
NONMMUT081760.1 	NONHSAT115444.2
NONMMUT081763.1 	NONHSAT100711.2
NONMMUT081766.1 	NONHSAT127112.2
NONMMUT081769.1 	NONHSAT229080.1
NONMMUT081773.1 	NONHSAT211508.1
NONMMUT081774.1 	NONHSAT197266.1
NONMMUT081775.1 	NONHSAT231686.1
NONMMUT081778.1 	NONHSAT237344.1
NONMMUT081779.1 	NONHSAT166885.1
NONMMUT081780.1 	NONHSAT221594.1
NONMMUT081781.1 	NONHSAT232882.1
NONMMUT081783.1 	NONHSAT100501.2
NONMMUT081784.1 	NONHSAT232840.1
NONMMUT081785.1 	NONHSAT008230.2
NONMMUT081787.1 	NONHSAT167708.1
NONMMUT081788.1 	NONHSAT234918.1
NONMMUT081789.1 	NONHSAT114714.2
NONMMUT081790.1 	NONHSAT227606.1
NONMMUT081791.1 	NONHSAT245384.1
NONMMUT081792.1 	NONHSAT058976.2
NONMMUT081793.1 	NONHSAT242100.1
NONMMUT081794.1 	NONHSAT176067.1
NONMMUT081795.1 	NONHSAT221992.1
NONMMUT081796.1 	NONHSAT251216.1
NONMMUT081800.1 	NONHSAT034486.2
NONMMUT081801.1 	NONHSAT003328.2
NONMMUT081802.1 	NONHSAT212387.1
NONMMUT081803.1 	NONHSAT224304.1
NONMMUT081805.1 	NONHSAT183547.1
NONMMUT081806.1 	NONHSAT099966.2
NONMMUT081807.1 	NONHSAT077942.2
NONMMUT081808.1 	NONHSAT241254.1
NONMMUT081809.1 	NONHSAT205258.1
NONMMUT081810.1 	NONHSAT158778.1
NONMMUT081811.1 	NONHSAT003328.2
NONMMUT081813.1 	NONHSAT096108.2
NONMMUT081815.1 	NONHSAT212412.1
NONMMUT081816.1 	NONHSAT207425.1
NONMMUT081817.1 	NONHSAT232200.1
NONMMUT081818.1 	NONHSAT166973.1
NONMMUT081819.1 	NONHSAT121629.2
NONMMUT081820.1 	NONHSAT102887.2
NONMMUT081821.1 	NONHSAT217177.1
NONMMUT081822.1 	NONHSAT245769.1
NONMMUT081823.1 	NONHSAT238553.1
NONMMUT081824.1 	NONHSAT227391.1
NONMMUT081825.1 	NONHSAT197364.1
NONMMUT081826.1 	NONHSAT251039.1
NONMMUT081827.1 	NONHSAT205129.1
NONMMUT081828.1 	NONHSAT186696.1
NONMMUT081830.1 	NONHSAT007392.2
NONMMUT081831.1 	NONHSAT229581.1
NONMMUT081832.1 	NONHSAT249154.1
NONMMUT081833.1 	NONHSAT097074.2
NONMMUT081838.1 	NONHSAT176884.1
NONMMUT081841.1 	NONHSAT228702.1
NONMMUT081844.1 	NONHSAT077942.2
NONMMUT081847.1 	NONHSAT154669.1
NONMMUT081848.1 	NONHSAT221232.1
NONMMUT081851.1 	NONHSAT251445.1
NONMMUT081852.1 	NONHSAT181981.1
NONMMUT081853.1 	NONHSAT157745.1
NONMMUT081854.1 	NONHSAT099966.2
NONMMUT081855.1 	NONHSAT196842.1
NONMMUT081859.1 	NONHSAT212381.1
NONMMUT081860.1 	NONHSAT134469.2
NONMMUT081861.1 	NONHSAT182181.1
NONMMUT081862.1 	NONHSAT251495.1
NONMMUT081863.1 	NONHSAT248458.1
NONMMUT081864.1 	NONHSAT081672.2
NONMMUT081865.1 	NONHSAT234311.1
NONMMUT081868.1 	NONHSAT007467.2
NONMMUT081869.1 	NONHSAT099968.2
NONMMUT081871.1 	NONHSAT193766.1
NONMMUT081872.1 	NONHSAT165346.1
NONMMUT081873.1 	NONHSAT114467.2
NONMMUT081874.1 	NONHSAT114476.2
NONMMUT081877.1 	NONHSAT069847.2
NONMMUT081878.1 	NONHSAT207831.1
NONMMUT081879.1 	NONHSAT130994.2
NONMMUT081880.1 	NONHSAT177893.1
NONMMUT081881.1 	NONHSAT144804.2
NONMMUT081883.1 	NONHSAT256445.1
NONMMUT081884.1 	NONHSAT170840.1
NONMMUT081885.1 	NONHSAT031595.2
NONMMUT081886.1 	NONHSAT163405.1
NONMMUT081888.1 	NONHSAT040294.2
NONMMUT081889.1 	NONHSAT236096.1
NONMMUT081890.1 	NONHSAT179256.1
NONMMUT081891.1 	NONHSAT114409.2
NONMMUT081896.1 	NONHSAT224348.1
NONMMUT081897.1 	NONHSAT135203.2
NONMMUT081898.1 	NONHSAT114332.2
NONMMUT081899.1 	NONHSAT222318.1
NONMMUT081900.1 	NONHSAT113018.2
NONMMUT081901.1 	NONHSAT172656.1
NONMMUT081902.1 	NONHSAT100537.2
NONMMUT081903.1 	NONHSAT130994.2
NONMMUT081904.1 	NONHSAT221467.1
NONMMUT081905.1 	NONHSAT165282.1
NONMMUT081907.1 	NONHSAT207790.1
NONMMUT081909.1 	NONHSAT210960.1
NONMMUT081910.1 	NONHSAT210959.1
NONMMUT081911.1 	NONHSAT107401.2
NONMMUT081912.1 	NONHSAT175808.1
NONMMUT081913.1 	NONHSAT150026.1
NONMMUT081914.1 	NONHSAT206697.1
NONMMUT081916.1 	NONHSAT160004.1
NONMMUT081917.1 	NONHSAT240145.1
NONMMUT081920.1 	NONHSAT077559.2
NONMMUT081921.1 	NONHSAT077559.2
NONMMUT081923.1 	NONHSAT101973.2
NONMMUT081924.1 	NONHSAT180725.1
NONMMUT081925.1 	NONHSAT166382.1
NONMMUT081926.1 	NONHSAT126929.2
NONMMUT081927.1 	NONHSAT018236.2
NONMMUT081929.1 	NONHSAT218211.1
NONMMUT081931.1 	NONHSAT138198.2
NONMMUT081932.1 	NONHSAT229608.1
NONMMUT081936.1 	NONHSAT239501.1
NONMMUT081937.1 	NONHSAT207771.1
NONMMUT081939.1 	NONHSAT194791.1
NONMMUT081941.1 	NONHSAT105312.2
NONMMUT081945.1 	NONHSAT207763.1
NONMMUT081947.1 	NONHSAT237787.1
NONMMUT081948.1 	NONHSAT181365.1
NONMMUT081949.1 	NONHSAT205129.1
NONMMUT081950.1 	NONHSAT069947.2
NONMMUT081951.1 	NONHSAT207749.1
NONMMUT081952.1 	NONHSAT083026.2
NONMMUT081953.1 	NONHSAT222420.1
NONMMUT081954.1 	NONHSAT233190.1
NONMMUT081955.1 	NONHSAT236881.1
NONMMUT081956.1 	NONHSAT114154.2
NONMMUT081957.1 	NONHSAT174714.1
NONMMUT081958.1 	NONHSAT243140.1
NONMMUT081960.1 	NONHSAT243140.1
NONMMUT081961.1 	NONHSAT068510.2
NONMMUT081962.1 	NONHSAT000465.2
NONMMUT081963.1 	NONHSAT000465.2
NONMMUT081964.1 	NONHSAT253213.1
NONMMUT081967.1 	NONHSAT030800.2
NONMMUT081968.1 	NONHSAT030800.2
NONMMUT081971.1 	NONHSAT047129.2
NONMMUT081972.1 	NONHSAT250574.1
NONMMUT081973.1 	NONHSAT138198.2
NONMMUT081974.1 	NONHSAT181536.1
NONMMUT081976.1 	NONHSAT225206.1
NONMMUT081977.1 	NONHSAT083239.2
NONMMUT081979.1 	NONHSAT187582.1
NONMMUT081980.1 	NONHSAT082035.2
NONMMUT081981.1 	NONHSAT004845.2
NONMMUT081983.1 	NONHSAT197612.1
NONMMUT081984.1 	NONHSAT198884.1
NONMMUT081985.1 	NONHSAT198884.1
NONMMUT081986.1 	NONHSAT242317.1
NONMMUT081988.1 	NONHSAT209633.1
NONMMUT081989.1 	NONHSAT192522.1
NONMMUT081990.1 	NONHSAT168135.1
NONMMUT081991.1 	NONHSAT121789.2
NONMMUT081992.1 	NONHSAT156331.1
NONMMUT081993.1 	NONHSAT163948.1
NONMMUT081994.1 	NONHSAT216327.1
NONMMUT081995.1 	NONHSAT232245.1
NONMMUT081996.1 	NONHSAT252638.1
NONMMUT081998.1 	NONHSAT242537.1
NONMMUT081999.1 	NONHSAT231749.1
NONMMUT082001.1 	NONHSAT198928.1
NONMMUT082002.1 	NONHSAT253027.1
NONMMUT082005.1 	NONHSAT188310.1
NONMMUT082006.1 	NONHSAT026107.2
NONMMUT082007.1 	NONHSAT120822.2
NONMMUT082008.1 	NONHSAT155638.1
NONMMUT082010.1 	NONHSAT005088.2
NONMMUT082011.1 	NONHSAT150304.1
NONMMUT082012.1 	NONHSAT069759.2
NONMMUT082016.1 	NONHSAT094175.2
NONMMUT082017.1 	NONHSAT094243.2
NONMMUT082018.1 	NONHSAT247146.1
NONMMUT082019.1 	NONHSAT226943.1
NONMMUT082020.1 	NONHSAT241111.1
NONMMUT082021.1 	NONHSAT165269.1
NONMMUT082022.1 	NONHSAT203752.1
NONMMUT082023.1 	NONHSAT121629.2
NONMMUT082024.1 	NONHSAT216703.1
NONMMUT082025.1 	NONHSAT201420.1
NONMMUT082026.1 	NONHSAT158281.1
NONMMUT082027.1 	NONHSAT257815.1
NONMMUT082028.1 	NONHSAT144365.2
NONMMUT082029.1 	NONHSAT021676.2
NONMMUT082030.1 	NONHSAT050168.2
NONMMUT082031.1 	NONHSAT116233.2
NONMMUT082032.1 	NONHSAT228306.1
NONMMUT082034.1 	NONHSAT013772.2
NONMMUT082035.1 	NONHSAT013772.2
NONMMUT082037.1 	NONHSAT060578.2
NONMMUT082038.1 	NONHSAT234339.1
NONMMUT082039.1 	NONHSAT226431.1
NONMMUT082040.1 	NONHSAT157797.1
NONMMUT082041.1 	NONHSAT096108.2
NONMMUT082044.1 	NONHSAT206655.1
NONMMUT082051.1 	NONHSAT099965.2
NONMMUT082052.1 	NONHSAT143905.2
NONMMUT082053.1 	NONHSAT130993.2
NONMMUT082054.1 	NONHSAT004336.2
NONMMUT082055.1 	NONHSAT208735.1
NONMMUT082056.1 	NONHSAT155570.1
NONMMUT082057.1 	NONHSAT155570.1
NONMMUT082059.1 	NONHSAT178310.1
NONMMUT082060.1 	NONHSAT195056.1
NONMMUT082061.1 	NONHSAT228820.1
NONMMUT082062.1 	NONHSAT166096.1
NONMMUT082063.1 	NONHSAT174275.1
NONMMUT082064.1 	NONHSAT228820.1
NONMMUT082067.1 	NONHSAT240465.1
NONMMUT082068.1 	NONHSAT090697.2
NONMMUT082069.1 	NONHSAT223514.1
NONMMUT082070.1 	NONHSAT156447.1
NONMMUT082071.1 	NONHSAT171275.1
NONMMUT082072.1 	NONHSAT201743.1
NONMMUT082073.1 	NONHSAT157491.1
NONMMUT082074.1 	NONHSAT145295.2
NONMMUT082075.1 	NONHSAT161635.1
NONMMUT082076.1 	NONHSAT165798.1
NONMMUT082078.1 	NONHSAT177124.1
NONMMUT082081.1 	NONHSAT240725.1
NONMMUT082082.1 	NONHSAT130994.2
NONMMUT082083.1 	NONHSAT162363.1
NONMMUT082084.1 	NONHSAT077942.2
NONMMUT082085.1 	NONHSAT257643.1
NONMMUT082086.1 	NONHSAT145752.2
NONMMUT082088.1 	NONHSAT177377.1
NONMMUT082089.1 	NONHSAT016395.2
NONMMUT082090.1 	NONHSAT199653.1
NONMMUT082091.1 	NONHSAT031595.2
NONMMUT082092.1 	NONHSAT031595.2
NONMMUT082093.1 	NONHSAT160916.1
NONMMUT082094.1 	NONHSAT077798.2
NONMMUT082095.1 	NONHSAT243279.1
NONMMUT082096.1 	NONHSAT218978.1
NONMMUT082098.1 	NONHSAT161283.1
NONMMUT082099.1 	NONHSAT158432.1
NONMMUT082100.1 	NONHSAT257318.1
NONMMUT082101.1 	NONHSAT225122.1
NONMMUT082102.1 	NONHSAT219851.1
NONMMUT082104.1 	NONHSAT218090.1
NONMMUT082105.1 	NONHSAT130994.2
NONMMUT082106.1 	NONHSAT087049.2
NONMMUT082107.1 	NONHSAT024808.2
NONMMUT082108.1 	NONHSAT100501.2
NONMMUT082109.1 	NONHSAT099966.2
NONMMUT082110.1 	NONHSAT080097.2
NONMMUT082111.1 	NONHSAT191916.1
NONMMUT082112.1 	NONHSAT148809.1
NONMMUT082113.1 	NONHSAT255702.1
NONMMUT082114.1 	NONHSAT035509.2
NONMMUT082115.1 	NONHSAT158481.1
NONMMUT082117.1 	NONHSAT198628.1
NONMMUT082118.1 	NONHSAT228272.1
NONMMUT082119.1 	NONHSAT072704.2
NONMMUT082122.1 	NONHSAT202094.1
NONMMUT082123.1 	NONHSAT188310.1
NONMMUT082124.1 	NONHSAT115864.2
NONMMUT082125.1 	NONHSAT166450.1
NONMMUT082126.1 	NONHSAT041866.2
NONMMUT082128.1 	NONHSAT252976.1
NONMMUT082129.1 	NONHSAT225054.1
NONMMUT082131.1 	NONHSAT155556.1
NONMMUT082133.1 	NONHSAT081892.2
NONMMUT082134.1 	NONHSAT155550.1
NONMMUT082135.1 	NONHSAT214652.1
NONMMUT082136.1 	NONHSAT214652.1
NONMMUT082137.1 	NONHSAT211797.1
NONMMUT082138.1 	NONHSAT175997.1
NONMMUT082139.1 	NONHSAT018300.2
NONMMUT082140.1 	NONHSAT238612.1
NONMMUT082142.1 	NONHSAT194063.1
NONMMUT082143.1 	NONHSAT128411.2
NONMMUT082144.1 	NONHSAT202704.1
NONMMUT082145.1 	NONHSAT124352.2
NONMMUT082146.1 	NONHSAT227891.1
NONMMUT082147.1 	NONHSAT158239.1
NONMMUT082148.1 	NONHSAT158239.1
NONMMUT082149.1 	NONHSAT158239.1
NONMMUT082150.1 	NONHSAT130002.2
NONMMUT082151.1 	NONHSAT237136.1
NONMMUT082153.1 	NONHSAT181612.1
NONMMUT082154.1 	NONHSAT017372.2
NONMMUT082156.1 	NONHSAT099965.2
NONMMUT082157.1 	NONHSAT199339.1
NONMMUT082158.1 	NONHSAT031595.2
NONMMUT082159.1 	NONHSAT192626.1
NONMMUT082160.1 	NONHSAT234033.1
NONMMUT082162.1 	NONHSAT018385.2
NONMMUT082163.1 	NONHSAT120519.2
NONMMUT082164.1 	NONHSAT201391.1
NONMMUT082165.1 	NONHSAT228063.1
NONMMUT082168.1 	NONHSAT245778.1
NONMMUT082169.1 	NONHSAT130994.2
NONMMUT082170.1 	NONHSAT096108.2
NONMMUT082171.1 	NONHSAT096108.2
NONMMUT082175.1 	NONHSAT246887.1
NONMMUT082176.1 	NONHSAT253113.1
NONMMUT082177.1 	NONHSAT191906.1
NONMMUT082178.1 	NONHSAT180283.1
NONMMUT082179.1 	NONHSAT092338.2
NONMMUT082180.1 	NONHSAT079206.2
NONMMUT082181.1 	NONHSAT173473.1
NONMMUT082182.1 	NONHSAT065912.2
NONMMUT082183.1 	NONHSAT044021.2
NONMMUT082184.1 	NONHSAT211253.1
NONMMUT082185.1 	NONHSAT153674.1
NONMMUT082186.1 	NONHSAT013463.2
NONMMUT082187.1 	NONHSAT099973.2
NONMMUT082188.1 	NONHSAT199612.1
NONMMUT082190.1 	NONHSAT205081.1
NONMMUT082191.1 	NONHSAT244771.1
NONMMUT082192.1 	NONHSAT180101.1
NONMMUT082194.1 	NONHSAT030509.2
NONMMUT082195.1 	NONHSAT030509.2
NONMMUT082196.1 	NONHSAT257643.1
NONMMUT082198.1 	NONHSAT251192.1
NONMMUT082199.1 	NONHSAT158743.1
NONMMUT082200.1 	NONHSAT168605.1
NONMMUT082201.1 	NONHSAT244402.1
NONMMUT082202.1 	NONHSAT244402.1
NONMMUT082203.1 	NONHSAT244398.1
NONMMUT082204.1 	NONHSAT228645.1
NONMMUT082205.1 	NONHSAT016438.2
NONMMUT082206.1 	NONHSAT191093.1
NONMMUT082207.1 	NONHSAT156447.1
NONMMUT082209.1 	NONHSAT252949.1
NONMMUT082210.1 	NONHSAT116258.2
NONMMUT082211.1 	NONHSAT255520.1
NONMMUT082212.1 	NONHSAT224589.1
NONMMUT082213.1 	NONHSAT145752.2
NONMMUT082214.1 	NONHSAT031595.2
NONMMUT082215.1 	NONHSAT244370.1
NONMMUT082216.1 	NONHSAT248120.1
NONMMUT082217.1 	NONHSAT224544.1
NONMMUT082219.1 	NONHSAT096108.2
NONMMUT082220.1 	NONHSAT182151.1
NONMMUT082222.1 	NONHSAT230445.1
NONMMUT082223.1 	NONHSAT159328.1
NONMMUT082224.1 	NONHSAT249109.1
NONMMUT082225.1 	NONHSAT040270.2
NONMMUT082226.1 	NONHSAT148809.1
NONMMUT082227.1 	NONHSAT148809.1
NONMMUT082228.1 	NONHSAT017162.2
NONMMUT082229.1 	NONHSAT227959.1
NONMMUT082230.1 	NONHSAT175023.1
NONMMUT082231.1 	NONHSAT094288.2
NONMMUT082232.1 	NONHSAT179490.1
NONMMUT082233.1 	NONHSAT154020.1
NONMMUT082234.1 	NONHSAT154737.1
NONMMUT082235.1 	NONHSAT006457.2
NONMMUT082236.1 	NONHSAT204395.1
NONMMUT082237.1 	NONHSAT217282.1
NONMMUT082239.1 	NONHSAT078512.2
NONMMUT082240.1 	NONHSAT254468.1
NONMMUT082241.1 	NONHSAT217146.1
NONMMUT082242.1 	NONHSAT226387.1
NONMMUT082243.1 	NONHSAT250720.1
NONMMUT082245.1 	NONHSAT033675.2
NONMMUT082246.1 	NONHSAT173154.1
NONMMUT082247.1 	NONHSAT040002.2
NONMMUT082248.1 	NONHSAT254306.1
NONMMUT082249.1 	NONHSAT199560.1
NONMMUT082250.1 	NONHSAT202570.1
NONMMUT082251.1 	NONHSAT231506.1
NONMMUT082252.1 	NONHSAT252506.1
NONMMUT082256.1 	NONHSAT144425.2
NONMMUT082257.1 	NONHSAT000340.2
NONMMUT082258.1 	NONHSAT040270.2
NONMMUT082259.1 	NONHSAT060167.2
NONMMUT082260.1 	NONHSAT159781.1
NONMMUT082262.1 	NONHSAT180862.1
NONMMUT082265.1 	NONHSAT196708.1
NONMMUT082266.1 	NONHSAT085059.2
NONMMUT082267.1 	NONHSAT156221.1
NONMMUT082268.1 	NONHSAT010880.2
NONMMUT082269.1 	NONHSAT174234.1
NONMMUT082270.1 	NONHSAT031595.2
NONMMUT082271.1 	NONHSAT257815.1
NONMMUT082272.1 	NONHSAT063876.2
NONMMUT082273.1 	NONHSAT188310.1
NONMMUT082274.1 	NONHSAT040851.2
NONMMUT082275.1 	NONHSAT186128.1
NONMMUT082276.1 	NONHSAT232508.1
NONMMUT082278.1 	NONHSAT031595.2
NONMMUT082279.1 	NONHSAT077942.2
NONMMUT082281.1 	NONHSAT245813.1
